timestamp,2023-04-01_KERAGHARI_WEATHER_STATION_1,,,KERAGHARI_WEATHER_STATION_2,,,RATAMATE_WEATHER_STATION_1,,,RATAMATE_WEATHER_STATION_2,,,HELIPAD_WEATHER_STATION_1,,,HELIPAD_WEATHER_STATION_2,,,FOREBAY_WEATHER_STATION_1,,,FOREBAY_WEATHER_STATION_2,,,STAFF_QUARTER_WEATHER_STATION_1,,,STAFF_QUARTER_WEATHER_STATION_2,,,COFFEE_AREA_1_WEATHER_STATION_1,,,COFFEE_AREA_1_WEATHER_STATION_2,,,COFFEE_AREA_2_WEATHER_STATION_1,,,COFFEE_AREA_2_WEATHER_STATION_2,,
,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max
19-06-2024 06:00,20.65,14.8,17.66,21.8,10.16,13.04,22.02,14.43,17.97,20.31,12.1,15.37,15.81,10.37,13.12,20.11,11.28,15.11,18.79,10.14,14.35,17.44,7.81,13.24,18.46,8.15,14.65,19.05,10.11,14.97,13.3,7.84,10.85,14.36,8.88,11.61,14.35,8.56,12.26,0,0,0
19-06-2024 07:00,87.24,71.08,86.32,88.73,57.31,74.36,82.24,64.55,84.45,80.91,52.33,64.21,59.62,40.31,59.1,77.05,38.16,55.39,69.35,35.29,55.8,63.19,32.64,43.46,64.71,40.07,51.69,69.07,38.87,58.38,37.87,52.19,63.17,39.97,43.89,60.9,45.68,47.32,55.48,0,0,0
19-06-2024 08:00,206.43,125.41,159.7,241.1,145.88,182.81,213.26,140.75,168.96,219.07,130.75,146.72,173.59,127.29,142.23,226.39,152.65,184.26,207.31,159.34,179.18,190.4,147.11,167.81,202.66,172.16,190.13,209.7,172.87,192.69,166.23,159.87,197.23,176.83,188.64,254.67,175.66,188.58,240.23,0,0,0
19-06-2024 09:00,362.1,406.12,562.54,397.95,354.56,481.58,401.49,430.42,616.21,399.93,391.72,641.45,496.34,353.89,501.35,505.15,373.89,625.56,627.35,397.33,611.98,591.38,348.77,506.61,515.79,385.03,517.18,551.67,417.4,601.45,329.21,371.8,470.99,347.74,433.69,575.27,429.47,419.72,550.96,0,0,0
19-06-2024 10:00,688.21,656.26,670.98,772.97,704.22,744.42,749.98,716.77,738.54,766.05,735.78,759.24,597.6,550.87,611.09,746.4,703.73,734.43,746.2,689.99,741.85,679.58,597.26,646.74,704.95,591.8,707.01,727.91,461.21,720.12,703.34,540.02,723.8,736.39,704.45,781.23,683.03,695.13,722.73,0,0,0
19-06-2024 11:00,800.56,786.81,804.53,853.94,814.76,833.15,846.74,831.21,847.01,844.56,825.53,845.62,661.92,649.51,664.87,836.46,805.18,827.58,821.2,790.11,806.25,774.78,730.6,753.34,816.57,763.99,789.09,823.08,789.54,814.24,776,740.68,765.59,815.99,804.08,818.92,756.63,729.2,752.09,0,0,0
19-06-2024 12:00,870.7,873.95,880.53,911.35,897.26,912.99,921.26,918.27,927.2,894.6,893.53,902.88,707.34,706.93,710.28,892.53,883.54,895,862.7,856.22,866.4,825.56,816.23,836.13,883.34,864.24,880.25,884.43,873.03,885.29,823.74,822.56,837.95,866.27,874.33,879.93,808.47,810.06,816.78,0,0,0
19-06-2024 13:00,844.85,857.57,865.56,889.74,899.6,909.4,912.19,922.5,931.08,860.86,871.38,878.56,686.05,696.96,702.69,858.3,870.9,879.15,827.09,847.89,856.91,775.04,796.41,809.34,857.13,875.88,882.19,860.31,878.38,885.48,790.28,809.83,828.45,844.47,852.72,867.8,781.09,791.01,809.01,0,0,0
19-06-2024 14:00,743.19,743.29,782.29,796.28,770.98,814.56,831.9,813.5,870,744.21,724.23,785.23,620.33,612.3,652.16,776.57,743.82,789.03,751.9,720.58,770.64,699.5,675.95,712.86,779.65,753.11,801.01,774.04,749.81,797.6,705.36,680.13,725.27,763,729.84,771.44,706.41,671.18,715.74,0,0,0
19-06-2024 15:00,580.02,606.13,641.9,634.71,694.2,711.84,660.4,703.49,733.41,554.26,613.37,640.98,481.15,519.98,543.61,604.34,662.07,678.48,596.56,643.95,666.05,529.08,583.82,597.42,643.87,685.92,702.41,616.48,661.36,674.11,542.07,595.69,613.7,585.41,636.26,665.53,569.91,607.91,623.96,0,0,0
19-06-2024 16:00,351.41,424.02,448.18,397.95,497.23,509.62,444.93,499.88,524.25,192.68,222.45,266.44,310.4,353.19,374.26,399.91,471.55,480.6,363.77,454.52,463.69,290.5,393.42,403.14,423.12,490.4,509.43,360.77,479.05,491.87,305.93,424.11,445.87,332.97,429.41,470.47,373.68,440.41,460.14,0,0,0
19-06-2024 17:00,124.26,225.8,285.61,135.61,351.65,394.42,130.65,281,362.04,100.62,170.64,195.29,91.55,184.71,245.56,118.13,292.22,324.78,109.73,198.36,214.69,94.5,175.85,195.17,117.86,267.32,324.57,116.75,258.64,312.47,105.08,165.8,221.56,112.36,153.53,240.83,113.3,183.78,256.44,0,0,0
19-06-2024 18:00,50.4,55.35,60.67,59.61,66.65,82.3,61.25,69.19,75.76,52.65,54.87,63.2,47.12,53.45,58.07,58.91,63.24,71,58.28,63.45,70.57,52.31,54.39,62.43,59.87,70.15,79.42,59.86,67.42,73.4,54.72,68.27,73.65,59.61,73.69,75.9,57.04,69.15,71.99,0,0,0
19-06-2024 19:00,0.79,4.49,7.76,0.88,12.28,22.31,0.81,5.21,8.47,0.33,5.8,10.42,0.46,3.51,5.84,0.31,6.53,11.66,1.03,6.8,11.4,0.25,7.34,13.87,0.73,8.48,15.01,0.74,6.57,11.63,0.92,6.71,11.83,1.05,3.87,7.03,0.72,4.56,7.59,0,0,0
19-06-2024 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-2024 21:00,0,0,0,0,0,0,0,0.18,1.56,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-2024 22:00,0.18,0.12,0.43,0,0.03,0.19,0,0.2,1.13,0,0,0.07,0,0.1,0.41,0,0.09,0.31,0,0.34,1.12,0,0,0,0.12,0.01,0.42,0,0,0,0,0,0,0,0.01,0.23,0,0,0.06,0,0,0
19-06-2024 23:00,0,0.14,0.49,0,0,0.13,0,0.08,0.43,0,0,0.13,0,0,0.1,0,0.01,0.12,0.28,0,0.05,0,0,0.13,0.12,0,0.12,0,0,0,0,0,0.06,0,0,0.06,0,0,0,0,0,0
20-06-2024 00:00,0,0,0.12,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.06,0,0,0.05,0,0,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0
20-06-2024 01:00,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-06-2024 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-06-2024 03:00,0.06,0.01,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0,0,0,0,0.12,0,0,0.06,0,0,0.06,0,0,0,0,0,0
20-06-2024 04:00,0.61,0.13,0.37,0.19,0,0.06,0,0,0.05,0.47,0.07,0.27,0.41,0.19,0.57,0.74,0.1,0.37,0.05,0.05,0.37,0,0.02,0.19,0,0,0.06,0,0,0.12,0,0,0.12,0.06,0.05,0.29,0,0,0.12,0,0,0
20-06-2024 05:00,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-06-2024 06:00,18.63,11.37,15.76,19.54,13.4,19.41,19.43,11.01,14.57,17.24,9.02,11.42,14.1,8.81,11.52,17.83,9.23,11.6,17.01,8.87,11.22,15.46,7.36,9.48,17.31,8.19,10.47,17.32,9.27,11.69,14.77,7.18,8.95,15.77,10.39,13.3,15.66,9.24,11.66,0,0,0
20-06-2024 07:00,111.49,88.16,104.71,118.91,104.01,118.85,114.51,90.08,109.98,108.97,70.57,103.69,88.29,75.93,86.02,111.4,82.21,108.75,108.09,82.82,105.66,99.78,69.21,86.99,109.62,80.6,98.55,111.19,86.59,110.07,100.73,78.03,90.8,108.31,97.86,110.78,103.91,91.13,108.1,0,0,0
20-06-2024 08:00,326.42,312.5,359.84,371.8,360.2,389.63,366.41,330.67,390.26,383.49,345.5,433.94,284.72,276.31,316.44,364.19,337.02,409.16,352.33,323.85,394.71,333.39,271.28,374.38,318.21,280.4,371,236.29,320.96,389.71,248.7,238.53,312.55,258.59,279,339.12,337.51,282.59,357.84,0,0,0
20-06-2024 09:00,465.16,376.82,454.53,647.94,433.96,731.94,706.59,402.06,468.51,539.63,414.28,664.77,434.34,304.2,404.53,500.83,395.59,499.78,425.51,373.67,440.89,385,331.01,402,386.8,354.94,431.95,398.55,384.8,585.68,356.11,341.27,473.38,379.98,381.22,492.22,359.57,361.99,406.93,0,0,0
20-06-2024 10:00,760.91,625.87,732.44,874.05,804.9,894.53,883.27,661.02,830.49,904.42,569.65,845.16,692.92,527.87,672.88,881.43,507.59,830.05,856.02,482.43,812.37,781.84,366.43,480.46,784.25,370.61,514.34,816.34,442.71,765.02,821.28,374.97,598.75,857.31,606.16,884.91,777.86,527.91,792.93,0,0,0
20-06-2024 11:00,815.41,588.05,834.83,909.02,721.77,1071.1,920.5,628.2,971.01,912.17,627.98,856.25,686.31,533.37,708.78,888.34,667,804.2,873.73,689.62,855.09,778.98,667.05,847.33,773.9,732.87,957.79,837.31,720.21,921.65,677.42,777.6,945.97,692.32,773.8,1014.56,603.93,716.56,965.3,0,0,0
20-06-2024 12:00,1156.24,812.58,1196.81,895.85,912.08,1290.21,1057.52,794.75,1265.38,1156.49,658.39,1163.84,826.32,642.93,989.73,955.08,646.69,949.47,1120.25,674.49,1278.59,1096.72,634.48,1180.85,889.63,656.79,941.02,1027.71,656.99,932.11,1087.02,630.11,1133.53,1140.1,876.74,1195.32,925.54,690.92,926.32,0,0,0
20-06-2024 13:00,906.43,915.7,922.14,953.7,960.97,966.74,974.2,983.63,991.41,928.34,936.75,961.74,748.36,746.71,756.11,925.48,927.32,949.96,897.15,893.86,917.9,851.85,849.48,873.61,926.98,913.34,938.84,936,924.31,945.9,856.58,826.82,877.41,911.29,914.23,930.1,841.65,831.44,853.31,0,0,0
20-06-2024 14:00,796.22,813.95,826.59,856.02,867.68,879.34,895.52,912.8,925.63,821.51,850.1,866.87,674.89,690.33,699.33,829.99,856.42,867.37,812.6,830.11,838.31,770.84,798.61,805.96,835.88,861.16,873.11,834.89,864.63,873.3,759.4,775.28,785.75,820.67,830,836.62,743.84,758.36,766.68,0,0,0
20-06-2024 15:00,642.7,663.49,686.5,713.42,728.51,747.7,746.91,776.09,801.52,654.41,703.21,728.84,555.86,582.1,601.58,696.93,741.19,760.22,692.45,726.5,755.22,613.65,678.52,695.81,725.17,778.36,787.88,694.95,737.58,756.17,636.73,674.12,696.35,690.44,719.64,741.78,644.53,668.23,683.99,0,0,0
20-06-2024 16:00,450.13,483.05,515.2,528.33,551.9,580.95,565.16,599.65,629.32,137.5,134.37,242.19,402.88,431.13,455.52,516.68,573.6,596.13,507.06,556.61,578.38,442.15,499.25,520.93,555.14,607.95,625.96,526.62,576.4,600.21,445.14,514.99,533.61,495.44,532.87,560.26,479.33,522.87,545.52,0,0,0
20-06-2024 17:00,221.95,268.22,298.26,287.67,327.72,363.61,324.53,388.9,423.67,72.16,81.33,87.92,203.4,246.98,272.79,274.26,359.05,390.29,89.68,108.01,122.26,71.15,86.74,94.56,324.27,408.91,438.31,286.81,365.11,394.78,258.08,316.36,338.83,270.96,312.31,344.28,278.56,321.49,350.43,0,0,0
20-06-2024 18:00,69.77,90.15,109.84,110.53,129.43,152.19,72.85,164,194.59,45.16,50.15,55.59,47.43,46.9,51.35,59.34,64.5,72.05,57.3,57.63,63.46,47.41,47.93,52.37,70.28,80.06,89.95,67.53,69.77,77.55,49.02,65.62,74.81,49.7,56.79,63.07,60.15,126.85,163.58,0,0,0
20-06-2024 19:00,2.99,11.38,18.57,2.96,9.59,18.15,3.18,14.44,22.77,2.07,13.09,18.77,1.91,8.37,13.69,2.41,15.71,22.45,2.43,14.61,20.89,1.72,14.22,18.84,2.18,20.23,28.09,2.04,16.1,23.99,0.8,15.13,22.3,1.88,7.99,14.71,1.55,11.56,19.55,0,0,0
20-06-2024 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-06-2024 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-06-2024 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-06-2024 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-06-2024 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.14,0,0.25,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-06-2024 01:00,0.18,0.11,0.37,0.63,1.21,1.76,1.35,2.58,3.83,3.27,3.24,3.67,0.72,0.06,0.36,1.23,0.22,0.86,1.07,0.02,0.33,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-06-2024 02:00,0,0,0,0,0,0,0,0,0,1.94,2.36,2.87,0.57,0.86,1.08,0.86,1.46,1.73,1.68,1.98,2.34,0.7,0.79,1.02,1.82,2.53,3.09,2.91,2.87,3.65,0,0,0.06,0,0,0,0,0,0,0,0,0
21-06-2024 03:00,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.01,0.15,0,0.08,0.31,0,0.54,1.03,0.89,1.27,1.46,1.69,2.28,2.48,0.74,1.93,2.6,0,0,0.18,0,0,0,0,0,0,0,0,0
21-06-2024 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.31,0,0,0,0,0.24,0.51,0,0.16,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-06-2024 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-06-2024 06:00,45.7,23.94,38.79,49.09,9.07,18.84,47.54,22.68,33.78,47.77,16.9,26.39,36.99,19.01,29.09,46.88,16.11,26.59,44.91,15.83,26.36,41.62,10.92,20.68,43.82,11.46,22.28,45.2,15.57,26.9,37.44,9.67,19.12,40.56,22.35,32.65,39.94,17.48,27.38,0,0,0
21-06-2024 07:00,237.71,181.1,244.68,299.27,129.11,144.62,268.41,206.35,257.51,311,202.02,297.51,242.82,209.24,221.85,314.6,265.4,297.51,221.66,242.18,278.02,212.48,210.07,262.06,184.38,159.44,243.09,264.3,227.85,295.47,173.89,148.28,188.78,179.41,194.05,274.77,192.88,198.87,275.93,0,0,0
21-06-2024 08:00,234.96,181.95,215.78,258.75,259.71,441.5,251.36,199.32,226.81,247.87,199.78,226.29,198.96,173.5,203.2,252.54,220.23,253.71,247.03,248,348.31,228.08,275.07,394.68,252.66,289.37,418.52,258.92,279.26,430.65,241.23,391.61,514.38,255.96,375.95,533.54,251.12,335.09,420.62,0,0,0
21-06-2024 09:00,390.02,452.61,696.4,434.5,501.93,807.25,446.22,485.35,770.27,438.68,575.36,861.12,304.2,312.96,640.64,397.13,462.7,851.51,361.81,327.62,402.66,334.54,302.47,378.89,374.63,346.15,478.2,404.06,334.76,467.75,394.53,495.24,666.33,461.45,498.82,698.29,343.79,400.1,563.16,0,0,0
21-06-2024 10:00,550.14,515.78,777.59,614.6,817.92,992.96,632.77,611.95,916.46,617.13,723.74,1010.38,559.11,543.21,733.68,701.99,730.34,1134.71,706.89,616.39,748.44,635.86,490.18,642.8,739.82,555.7,840.42,700.89,497.92,736.26,555.43,497.67,833.42,629.84,544.83,672.45,540.32,521,726.56,0,0,0
21-06-2024 11:00,240.83,263.98,278.71,275.51,332.29,377.91,288.87,332.26,373.64,253.68,305.94,334.92,244.22,276.68,292.78,300.97,355.24,377.15,311.25,367.9,389.95,281.91,371.28,680.28,345.03,528.37,1152.7,339.93,394.21,423.91,359.48,710.75,978.26,385.31,664.51,1107.11,361.67,664.02,1116.09,0,0,0
21-06-2024 12:00,531.2,478.71,522.34,572.45,420.61,442,584.21,526.86,674.59,526.54,471.53,850.7,408.56,387.49,447.21,527.79,476.2,556.04,487.15,473.72,681.8,445.2,442.46,698.35,482.68,484.02,597.33,494.34,586.96,1013.61,483.37,433.18,511.31,503.35,506.58,726.49,460.38,583.87,971.76,0,0,0
21-06-2024 13:00,560.59,596.6,741,557.83,1089.27,1412.02,480.33,604.55,864.6,470.82,686.08,1237.27,342.53,397.96,503.52,431.74,581.33,753.12,426.68,529.57,768.86,404.16,466.89,502.16,478.99,502.08,601.74,453.47,495.89,607.14,595.5,434.85,475.59,675.38,541.47,699.58,545.28,477.85,650.87,0,0,0
21-06-2024 14:00,844.61,785.63,953.97,907.89,968.58,992.08,953.96,973.45,1090.44,862.46,883.18,944.17,648.28,753.29,776.26,876.68,938.96,963.23,858.45,910.79,932.8,807.04,874.54,904.35,900.95,952.02,994.35,901.87,942.47,975.33,789.85,685.7,915.09,852.91,856.07,937.66,782.76,747.06,883.27,0,0,0
21-06-2024 15:00,667.93,698.86,726.88,734.27,811.06,827.85,787.54,819.08,840.26,688.95,735.17,758.17,582.31,609.12,630.2,736.59,778.06,796.18,724.14,757.71,782.09,640.32,700.7,718.65,756.22,804.99,820.14,726.74,760.47,779.73,667.8,705.82,725.52,707.32,755.55,774.84,664.02,660.16,703.66,0,0,0
21-06-2024 16:00,448.79,484.48,510.06,529.78,578.84,630.55,570.72,594.73,616.96,146.45,126.91,215.06,410.94,433.02,449.63,526.49,556.13,599.9,516.73,555.21,588.14,447.5,501.14,524.11,576.93,616.01,645.75,535.84,581.35,611.1,171.13,530.35,571.66,177.18,540.99,574.98,501.93,527.16,565.79,0,0,0
21-06-2024 17:00,89.2,193.92,300.39,102.97,393.45,424.55,119.15,314.53,429.39,43.29,75.81,86.19,97.9,195.89,276.25,125.16,306.63,394.3,45.99,97.31,111.6,35.83,77.46,84.32,86.02,413.04,448.78,84.84,319.25,405.05,42.4,229.48,329.52,45.25,251.87,353.43,78.62,263.13,360.77,0,0,0
21-06-2024 18:00,52.85,93.16,112.72,63.46,193.78,235.12,63.14,178.29,205.76,43.76,56.41,62,41.8,51.95,58.07,54.16,72.53,83.95,51.03,66.93,76.69,41.43,54.76,65.42,67.25,91.1,110.17,61.84,78.41,92.82,58.94,77.27,90.8,59.84,69.93,73.62,65.05,146.8,163.34,0,0,0
21-06-2024 19:00,2.93,9.68,15.64,3.15,22.88,31.38,3.18,12.06,18.67,2.07,10.94,15.77,1.96,7.32,11.93,2.22,13.58,19.62,2.2,12.48,17.95,1.97,11.97,16.86,2.18,16.67,23.97,2.1,13.22,19.73,1.47,14.13,20.4,2.58,8.66,14.54,1.08,10.4,16.86,0,0,0
21-06-2024 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-06-2024 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-06-2024 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-06-2024 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-06-2024 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-06-2024 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-06-2024 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0.23,0,0,0,0,0,0
22-06-2024 03:00,0.37,0.19,0.49,0.5,0.01,0.19,0.16,0,0.11,0.67,0.28,0.94,0.41,0,0,0.25,0,0.12,0.93,0.01,0.19,0,0.02,0.19,0,0,0,0,0,0.12,0,0,0.06,0,0,0.06,0,0,0,0,0,0
22-06-2024 04:00,0.49,0.5,0.67,0.95,1.41,1.64,2.1,2.28,2.54,1.74,2.54,2.94,0.31,0.72,0.93,1.23,1.5,1.73,1.17,1.62,1.82,0.45,0.61,0.83,0,0.6,0.79,0,0.97,1.24,0,0.22,0.49,0,0.22,0.47,0,0.93,1.32,0,0,0
22-06-2024 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0
22-06-2024 06:00,13.93,9.61,12.16,16.89,4.12,8.95,16.24,9.14,11.17,15.7,7.24,11.09,13.12,8.13,9.92,16.47,7.22,11.47,16.12,7.32,11.68,15.34,5.08,10.31,17.07,5.92,11.68,17.44,7.92,12.74,16.18,6.24,10.23,17.06,11.16,14.18,16.74,9.51,12.62,0,0,0
22-06-2024 07:00,123.84,106.6,119.8,135.17,120,135.23,131.94,108.41,121.04,127.61,98.08,108.3,102.71,84.56,94.7,131.7,99.51,109.8,125.71,95.67,104.68,114.74,83.97,95.26,125.54,94.78,106.05,128.81,100.31,108.59,114.76,88.82,98.28,121.38,104.89,115.52,118.86,98.57,106.66,0,0,0
22-06-2024 08:00,261.78,286.78,315.97,299.39,338.6,380.43,284.28,304.84,334.41,299.51,302.7,352.16,246.7,263.81,327.66,308.99,280.49,326.5,307.83,275.3,318.54,323.34,228.37,280.13,302.11,235.14,284.86,311.48,269.14,368.32,321.19,278.71,354.03,337.13,331.14,398.56,292.73,265.19,292.25,0,0,0
22-06-2024 09:00,571.28,551.51,572.56,685.56,636.08,685.56,659.11,626.31,641.84,710.6,649.49,699.98,394.66,514.95,525.58,485.59,643.3,664.61,560.24,631.7,654.93,609.07,610.46,630.71,596.3,573.96,596.11,611.53,611.17,629.77,680.91,622.26,654.32,696.48,645.4,692.73,652.96,619.63,647.4,0,0,0
22-06-2024 10:00,721.38,696.08,719.92,834.34,821.54,837.68,822.99,796.42,813.23,854.11,820.47,840.48,650.82,634.06,644.2,817.34,786.57,804.45,816.25,782.06,797.93,742.26,699.41,712.48,760.46,710.42,728.19,782.58,735.76,756.23,774.29,736.18,748.37,808.42,762.79,804.32,743.9,722.6,733.5,0,0,0
22-06-2024 11:00,881.57,853.32,869.05,945.13,925.88,945.19,940.74,913.29,928.71,950.05,922.11,934.82,730.9,718.73,727.54,924.06,895.09,911.41,908.64,891.58,901.49,866.48,826.75,846.5,893.63,858.69,871.05,903.04,877.33,888.38,864.24,840.6,849.53,903.14,889.03,896.46,825.15,807.83,814.45,0,0,0
22-06-2024 12:00,949.02,953.65,974,988.48,997.01,1010.04,1003.07,1011.29,1028.86,982.32,1002.45,1016.39,771.14,792.42,804.16,972.91,994.92,1005.6,937.9,970.46,981.22,908.23,936.03,956.53,966.87,985.45,1012.15,969.39,996.12,1011.63,936.84,952.73,967.72,979.92,1000.51,1008.93,901.5,921.62,932.06,0,0,0
22-06-2024 13:00,897.88,895.72,946.33,971.97,881.12,997.94,995.19,1011.54,1034.74,916.84,958.33,1024.81,771.71,767.88,779.82,955.89,958.41,1003.51,929.67,937.77,965.1,877.36,895.3,918.86,963.48,955.31,991.39,968.71,938.77,984.73,871.83,894.95,906.21,928.99,942.45,957.65,853.61,870.91,882.13,0,0,0
22-06-2024 14:00,494.42,700.96,939.36,588.2,716.62,1033.48,530.3,746.83,1083.1,461.53,592.92,954.12,327.6,520.23,824.51,478.19,579.41,969.83,444.44,683.7,933.74,447.81,741.07,893.02,686.67,942.16,973.29,929.63,855.86,980.65,316.84,834.41,867.24,361.87,892.58,921.13,347.91,799.47,849.97,0,0,0
22-06-2024 15:00,276.63,238.91,256.77,284.96,257.2,282.63,280.07,261.25,276.83,247.93,216.98,230.7,210.38,200.43,238.53,265.31,263.17,283.76,259.75,306.07,708.53,232.66,321.39,644.96,284.56,423.19,711.55,280.69,358.8,710.91,290.73,539.18,711.67,318.73,400.05,755.79,290.34,368.03,675.44,0,0,0
22-06-2024 16:00,258.06,400.18,511.53,287.92,396.53,563.37,309.26,505.77,607.25,117.32,170.85,245.86,155.56,366.71,441.16,211.15,516.18,592.56,197.68,495.17,560.15,167.24,438.4,492.36,362.16,555.34,654.16,266.22,528.53,585.68,289.14,392.36,559.96,204.32,389.36,511.85,417.51,463.81,548.39,0,0,0
22-06-2024 17:00,242.11,269.86,292.45,300.28,322.21,347.22,332.47,372.22,398.57,97.48,104.35,112.98,215.39,237.58,260.9,283.14,337.64,358.83,122.35,133.87,143.71,96.16,107.1,117.03,322.33,377.78,408.1,293.68,338.94,356.57,116.05,294.24,324.19,119.04,248.33,328.4,262.83,304.53,330.69,0,0,0
22-06-2024 18:00,109.17,119.44,132.08,134.98,147.78,164.41,109.92,172.03,197.29,74.56,74.31,78.1,65.82,68.96,73.52,86.48,92.36,99.75,76.92,83.24,91.36,62.24,68.27,73.12,83.17,100.55,107.87,83.55,94.51,103.33,60.11,73.64,83.57,61.89,70.22,75.49,68.52,79.7,84.24,0,0,0
22-06-2024 19:00,0.92,9.39,14.6,0.63,7.67,14.24,1.08,11.79,16.84,0.53,11.31,18.51,0.31,7.09,10.8,0.31,13.09,21.41,1.03,13.11,20.7,0.76,13.67,22.27,0.85,17.27,28.45,0.37,13.51,22.01,1.04,15.49,26.59,1.29,8.75,13.72,1.14,10.84,16.26,0,0,0
22-06-2024 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-06-2024 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-06-2024 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-06-2024 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-06-2024 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.22,0.57,0,0.01,0.36,0,0.03,0.43,0,0.03,0.25,0,0.02,0.23,0,0,0,0,0,0
